STATION CODE,LOCATIONS,STATE,Temp,PH,Conductivity,BOD,NI,Fec_col,Tot_col
3171,"HAND PUMP WATER 17/10 NEPALI MOHLLA, SHANKAR NAGAR, HEAVY INDUSTRIAL AREA,
BHILAI, CHHATISGARH.",CHHATTISGARH,29.5,7.45,440.5,0.1,0,2,2
3172,"BOREWELL/ HANDPUMP IN ROGBAHRI VILLAGE,
KORBA, CHHATISGARH.",CHHATTISGARH,26.9,7.2,440.5,0.2,0,2,2
3173,"BOREWELL/ HANDPUMP IN PARSABHATA,
BALCO, KORBA, CHHATISGARH.",CHHATTISGARH,26.95,7.2,440.5,1.9,0,2,2
3174,"BOREWELL/ HANDPUMP IN DHANRAS, NTPC,
KORBA, CHHATISGARH.",CHHATTISGARH,26.9,7.15,440.5,0.4,0,2,2
2453,"VILLAGE KHANVEL, DADRA","DADRA & NAGAR
HAVELI",28,7.3,586,1,1.6,10,210
2454,"VILLAGE ATHAL, DADRA","DADRA & NAGAR
HAVELI",28,7.4,620,1,1.8,7,24
2455,"VILLAGE MASAT, DADRA","DADRA & NAGAR
HAVELI",28,7.6,1410,3,0.9,1,14
2456,"VILLAGE PIPERIA, DADRA","DADRA & NAGAR
HAVELI",28,7.3,1260,1,2.1,20,80
2457,"VILLAGE GALONDA, DADRA","DADRA & NAGAR
HAVELI",28,7.5,816,1,1.2,10,130
2458,"VILLAGE, DADRA","DADRA & NAGAR
HAVELI",28,7.4,1490,1,1.2,13,25
1440,"WELL AT SOMNATH INDUSTRIAL ESTATE, DAMAN",DAMAN & DIU,28,7.55,767.5,1,0.99,70,190
2448,"VILLAGE BHIMPORE, DAMAN",DAMAN & DIU,29,7.6,660,1,1.4,1600,1600
2449,"VILLAGE RINGANWADA, DAMAN",DAMAN & DIU,28,7.5,1220,1,0.54,14,30
2450,"VILLAGE DUNETHA, DAMAN",DAMAN & DIU,29,7.5,568,1,1.8,70,380
2451,"VILLAGE DABHEL, DAMAN",DAMAN & DIU,28,7.5,660,1,1.4,40,220
2452,"VILLAGE KACHIGAM, DAMAN",DAMAN & DIU,28,7.6,972,3,1.8,3,510
2277,"WELL AT VERNA INDI.ESTATE.(M/S CIPLA
LIMITED)",GOA,31.75,6.5,309,0.85,0.085,2,3.5
2278,WELL AT SANCOALE INDL.ESTATE,GOA,29.45,6.65,112,0.8,0.175,12.5,66
2279,"WELL AT ZUARI INDUSTRIES LTD, ZUARI NAGAR",GOA,29.45,6.65,112,0.8,0,12.5,66
2280,"WELL AT KUDAI INDL. ESTATE(M/S CADILA
HEALTHCARE LIMITED)",GOA,31.75,6.65,308,0.5,0.055,2,2
2281,WELL AT CORLIM INDL. ESTATE,GOA,31,5.1,74.5,0.7,0.49,2,2
2282,"WELL AT PILERNE INDUSTRIAL ESTATE(M/S
UNICHEM )",GOA,32,7.6,276.5,1.25,0.01,9.5,17.5
3192,BORE WELL AT PILERNE INDUSTRIAL ESTATE,GOA,32,7.6,276.5,1.25,0.01,9.5,17.5
3193,BORE WELL AT CUNCOLIM INDUSTRIAL ESTATE,GOA,32,6.15,567,1.75,0.59,2,2
3194,BORE WELL AT BETHORA INDUSTRIAL ESTATE,GOA,32,5.5,97.5,0.4,1.275,2,2
3195,BORE WELL AT MADKAIM INDUSTRIAL ESTATE,GOA,32.75,5.85,67.5,0.3,0.96,2,2
3,"WELL AT AHMEDABAD,",GUJARAT,30,7.85,67.5,1.6,2.38,2,2
6,"WELL AT BARODA,",GUJARAT,29.5,8.25,1099.5,0.2,0.595,2,2
1226,"WELL AT NAROL, AHMEDABAD,",GUJARAT,33,8.3,365.5,1.75,0.97,2,2
1948,BHAVNAGAR,GUJARAT,30.5,7.25,1720,1.5,0.225,2,2
1949,AMRELI,GUJARAT,31,8,1520,1.5,0.165,2,3
1950,JUNAGADH,GUJARAT,24.5,7.65,1200,0.65,3.105,2,2
1951,RAJKOT,GUJARAT,26.5,7.55,1007.5,0.75,2.03,2,2
1952,SURENDRANAGAR,GUJARAT,25.5,7.8,1952.5,0.3,1.015,2,2
1953,JAMNAGAR,GUJARAT,28.5,7.9,875,0.4,0.32,2,2
1954,BHUJ,GUJARAT,29,8.1,3130,1.3,0.8,2,2
1955,PALANPUR,GUJARAT,28,7.6,1480.5,1.75,2.29,2,2
1956,MEHASANA,GUJARAT,27.5,7.75,2266,1.6,3.04,2,2
1957,SIDDHPUR (DIST.PATAN),GUJARAT,33.5,7.7,1629,1.75,3.555,2,2
1958,HIMATNAGAR,GUJARAT,27,8.1,680,1.5,3.42,2,2
1959,NADIAD,GUJARAT,31,7.95,1782,0.7,0.365,2,2
1960,DAHOD,GUJARAT,30,7.8,456.5,0.4,0.745,2,2
1961,GODHARA,GUJARAT,30,7.55,840,0.45,0.435,2,2
1962,VADODARA (INDUSTRIAL-NANDESARI),GUJARAT,28.5,7.5,3110,1.95,0.48,2,2
1964,PANDESARA (INDSTRIAL) SURAT,GUJARAT,28.5,7.5,3110,1.95,0,2,2
1965,"MORA-HAJIRA (INDUSTRIAL), HAJIRA",GUJARAT,31.5,8.35,3044,1.8,0.075,4,83.5
1966,"GABHENI VILLAGE, SURAT (INDUSTRIAL)",GUJARAT,32,8.1,1051.5,1.15,0.085,357,443.5
1967,"ATUL, VILLAGE G.W, (VALSAD)",GUJARAT,26.5,7.85,971,2.1,0.24,2,2
1968,"VAPI INDUSTRIAL AREA IN D/S, VAPI",GUJARAT,26.5,7.1,3971.5,2.5,0.695,2,2
1969,"SARIGAM VILLAGE (D/S OF INDUSTRIALAREA),
VAPI",GUJARAT,27,7.45,869,1.7,0.485,2,2
1970,"BOREWELL D/S TSDF SITE, GIDC INDUSTRIAL
AREA, VAPI",GUJARAT,26.5,7.7,1199,2.2,0.49,2,2
2083,BORE WELL OF CHHATRAL GIDC.,GUJARAT,26,7.8,2629.5,1.6,2.72,2,2
2084,BORE WELL OF PALSANA VILLAGE.,GUJARAT,29.5,7.45,2839.5,1.55,1.265,2,2
2085,BORE WELL OF SANTEJ VILLAGE.,GUJARAT,29,7.75,1903.5,1.6,1.215,2,2
2086,"BORE WELL AT MSW DISPOSAL SITE OF SURAT MUNICIPAL CORPORATION AT VILL. KHAJOD,
DIST. SURAT.",GUJARAT,29,7.75,1903.5,1.6,0,2,2
2087,"B/W- HAZARDOUS W. DISPOSAL SITE (GUJ.
ENVIRO P.& I. LTD. )",GUJARAT,29,8.2,697,2,0.07,4,21
2088,BORE WELL OF SACHIN GIDC.,GUJARAT,30.5,7.75,9294,1.9,0.065,6,20.5
2089,"B/W NEAR INDL. AREA BORASARA &
NAVAPURA, DIST. SURAT.",GUJARAT,31,8,3397,1.2,0.08,6,19
2090,WELL AT OLPAD.,GUJARAT,30.5,7.5,13315,1.5,0.065,26.5,94
2091,"BORE WELL OF NAVSARI GIDC INDUSTRIES
ASSOCIATION OFFICE.",GUJARAT,29,7.65,2710.5,1.3,0.045,30,73.5
2092,"WATER WORKS OF NAVSARI NEAR DHUDIA
TALAV.",GUJARAT,29,7.65,2710.5,1.3,0,30,73.5
2093,WELL OF BARDOLI AT REST HOUSE.,GUJARAT,31,7.95,1947,1.4,0.085,192,426
2094,"WELL AT ANKLESHWAR INDUSTRIAL AREA (BORE WELL OF M/S INDUSTRIAL CARBON AT
ANKLESHWAR- RAJPIPLA ROAD.",GUJARAT,29.5,7.45,4215,0.8,0.45,2,2
2095,"BORE WELL AT STP MADHAPAR, DIST. RAJKOT.",GUJARAT,26.5,7.55,1985,0.9,0.875,2,2
2096,"BORE WELL, SNR. VINAYAK JAL SUDDHIKARAN SAHAKARI MANDALI LTD. (CETP ), VILL. BAVLA,
DIST. AHMEDABAD.",GUJARAT,28.5,7.5,5149,1.65,2.72,2,2
2097,"BORE WELL OF SOMESHWAR RICE MILL, NR. BAVLA ECO PROJECT, (CETP ), VILL. BAVLA, DIST.
AHMEDABAD.",GUJARAT,28.5,8.15,4397,1,3.225,2,2
2098,"BORE WELL OF PIRANA TERMINAL PUMPING STATION, PIRANA, NR. V. N. BRIDGE,
AHMEDABAD.",GUJARAT,29,7.5,2970.5,1.45,3.01,2,2
3207,"BOREWELL OF GIDC, JHAGADIA",GUJARAT,31,7.4,1440,0.85,0.595,2,2
3208,"JILLA PANCHAYAT SCHOOL, NEAR GRAM PANCHAYAT KATA FALIA, VILLAGE NAMDHA,
VALSAD",GUJARAT,26,7.5,991,2.25,0.24,2,2
3209,"BOREWELL OF GAYATRI PRAGNA SCHOOL, BHADARWAD ROAD, BAZAR FALIA, SARIGAM,
VALSAD",GUJARAT,26.5,7.15,1188,1.85,0.4,2,2
3210,"BOREWELL AT PIRAMAL GLASS, VILLAGE TARSADI AT KOSAMBA INDUSTRIAL AREA,
SURAT",GUJARAT,31,7.65,3905.5,1.3,0.065,4.5,11
3211,"BOREWELL AT PRIMARY HEALTH CENTER,
KADODARA, SURAT",GUJARAT,31,7.75,1737.5,1.4,0.1,11.5,127.5
3212,"BOREWELL NEAR CENTER OF EXCELLENCE
BUILDING, GIDC, VATVA, AHMEDABAD",GUJARAT,32,7.95,2533.5,1.85,2.72,2,2
3213,"BOREWELL, CETP-NARODA, GIDC, NARODA-
AHMEDABAD",GUJARAT,32,8,1578.5,1.85,2.43,2,2
3214,"BOREWELL NEAR GIDC ODHAV INDUSTRIAL ASSOCIATION BUILDING, GIDC, ODHAV,
AHMEDABAD",GUJARAT,31.5,7.95,1754,1.95,2.205,2,2
3215,"BOREWELL NEAR MUNICIPAL SOLID WASTE
SITE- GYASPUR, NAROL, AHMEDABAD",GUJARAT,28,7.85,3830,2.15,2.57,2,2
3216,"BOREWELL NEAR TSDF SITE OF GREEN ENVIRONMNET SERVICES CO. OP.LTD, VATVA,
AHMEDABAD",GUJARAT,33.5,7.85,2669.5,2,3.54,2,2
3217,"BOREWELL NEAR TSDF SITE OF NARODA
ENVIRO PROJECT.LTD, ODHAVE, AHMEDABAD",GUJARAT,33,8.1,2049,2,3.02,2,2
3218,"WELL OF MODASA, NAGAR PALIKA, VARIGRUH,
MODASA",GUJARAT,27,7.75,1061.5,1.55,4.22,2,2
3219,"WELL OF IDAR, NAGAR PALIKA, SAKARIA, IDAR",GUJARAT,27,8,1279.5,1.8,3.66,2,2
3220,"BOREWELL OF GIDC-NADIAD AT GIDC OFFICE,
GIDC NADIAD, KHEDA",GUJARAT,29.5,7.9,2905,0.6,0.26,2,2
3221,"BOREWELL OF TOWN RAJPIPLA, DIST.NARMADA",GUJARAT,31,8,872.5,0.8,0.335,2,2
3222,"BOREWELL OF GIDC, PANOLI",GUJARAT,32,8.05,4185,0.9,0.245,2,2
3223,BOREWELL KADI INDUSTRIAL AREA,GUJARAT,28.5,7.9,1658.5,1.75,3.165,2,2
3224,DEESA BOREWELL,GUJARAT,29,7.6,791,1.7,2.63,11.5,22.5
3225,VISNAGAR BOREWELL,GUJARAT,28.5,7.95,1554,1.7,2.59,2,2
3226,PATAN BOREWELL,GUJARAT,31.5,8.1,102,1.55,3.02,2,2
3227,VIJAPUR (RANASAN) BOREWELL,GUJARAT,29.5,7.1,857.5,1.9,3.88,2,2
3228,"GIDC, HALOL, PANCHMAHAL",GUJARAT,29.5,7.45,2935,0.45,1.36,2,2
3229,"GIDC, DAHOD, DAHOD",GUJARAT,30,7.3,1161.5,0.3,0.45,2,2
3230,"BOREWELL OF GIDC, JUNAGADH",GUJARAT,24.5,7.15,3390,0.75,1.675,2,2
3231,"BOREWELL NEAR TSDF SITE OF SAURASHTRA ENVIRO PROJECT LTD., JUNA KATARIYA,
BHACHAU",GUJARAT,30.5,8.4,2143.5,3.8,1.85,2,2
3232,"BOREWELL OF GIDC, ANTALIA WATER SUPPLY, BILLIMORA, GANDEVI",GUJARAT,29,7.85,1186,1.3,0.045,143,311.5
3233,"BOREWELL OF KALIAWADI GRID ROAD,
NAVSARI",GUJARAT,29,7.85,3192.5,1.25,0.055,2,2
3234,"BOREWELL NERA TSDF OF NANDESARI ENVIRO
CONTROL LIMITED, NADESARI, VADODARA",GUJARAT,28.5,7,8785,7.75,1.9,2,2
3235,"BOREWELL OF GIDC KALOL, B/H GIDC OFFICE,
GIDC, KALOL, GANDHINAGR",GUJARAT,28,7.55,2958.5,1.65,1.52,2,2
3236,"BOREWELL OF M/S ALFA ECA (I) LTD., UNIT-1, SR.NO. 249, UMA IND. ESTATE, VASNA , IYAVA,
SANAND, AHMEDABAD",GUJARAT,28,7.85,1958.5,2,3.28,2,2
3237,"BOREWELL OF L & T LTD., PLOT NO. 144/146,
SARKHEJ-BAVLA ROAD, SANAND, AHMEDABAD",GUJARAT,29,7.25,6462.5,1.35,2.39,2,2
3238,BOREWELL OF GIDC KANSARI,GUJARAT,28,8.15,4440,0.4,0.41,2,2
3239,"BOREWELL OF GIDC, SOJITRA",GUJARAT,29,8.1,3130,0.65,0.43,2,2
3240,"BOREWELL OF AJI GIDC, RAJKOT",GUJARAT,26.5,7.65,1522.5,0.85,0.915,2,2
3241,"BOREWELL NEAR MUNICIPAL SOLID WASTE
SITE, NAKARWADI, RAJKOT",GUJARAT,26,7.35,1875,1,0.91,2,2
3242,"BOREWELL NEAR TSDF OF GUJARAT MARITIME
BOARD, ALANG, BHAVNAGAR",GUJARAT,29.5,8.1,1550,1.8,0.26,2,2
3243,"BOREWELL OF GIDC, VARTEJ, BHAVNAGAR",GUJARAT,30.5,8.2,2534,1.7,0.185,2,2
3244,"BOREWELL NEAR TSDF OF BHARUCH ENVIRO INFRASTRUCTURE LIMITED, ANKLESHWAR,
BHARUCH",GUJARAT,29.5,7.2,3820,0.95,0.49,2,2
3245,"BOREWELL AT DHANGADHRA NEAR
DHANGADHRA CHEMICALS",GUJARAT,27,8.2,1220.5,0.75,0.945,2,2
3246,"BOREWELL OF GIDC OFFICE, SHANKAR TEKRI,
UDHYOGNAGAR, JAMNANGAR",GUJARAT,28,7.75,1745,0.4,0.305,2,2
3247,"BOREWELL OF SHRI MAHAVIR METAL CRAFT PVT. LTD., PLOT NO. 3059, ROAD NO.6, NR. MAHAVIR CIRCLE, PHASE-III, GIDC, DARED,
JAMNAGAR",GUJARAT,28,7.8,3370,0.4,0.705,2,2
1555,"AT KALA AMB,",HIMACHAL PRADESH,18,8,909.5,0.1,2.48,2,2
1556,AT PAONTA SAHIB,HIMACHAL PRADESH,17,7.5,904.5,0.1,2.9,2,2
1557,AT PARWANOO,HIMACHAL PRADESH,17,7.2,695,0.4,9.46,2,2
1558,AT BADDI,HIMACHAL PRADESH,19.8,7.85,754.5,0.5,5.265,2,2
1559,AT BAROTIWALA,HIMACHAL PRADESH,20.45,7.75,712.5,0.3,4.205,2,2
1560,AT NALAGARH,HIMACHAL PRADESH,20.5,7.45,1281,0.55,7.98,2,2
1561,AT DAMTA,HIMACHAL PRADESH,16,7.75,813.5,0.15,0.02,2,2
1562,AT UNA,HIMACHAL PRADESH,18.5,8.15,734.5,0.1,0.02,2,2
1872,SHIMLA D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,14.5,7.15,573.5,10,6.43,54,473
1873,"DHARAMSHALA KANGRA D/S OF MSW DUMPING
SIOT",HIMACHAL PRADESH,15.5,6.6,413,0.2,0.075,2,2
1874,SOLAN-D/S OF MSW DUMPING SIOT-,HIMACHAL PRADESH,15.5,8.2,486,0.95,0.775,2,3
1877,BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,18.4,7.9,661,0.45,6.89,2,2
1878,BAROTIWALA INDUSTRIAL AREA,HIMACHAL PRADESH,19.4,7.65,998.5,0.25,13.67,2,2
1879,NALAGARH INDUSTRIAL AREA,HIMACHAL PRADESH,19.8,7.6,1012,0.45,7.71,2,2
1880,KALA AMB INDUSTRIAL AREA,HIMACHAL PRADESH,19,7.8,851,0.2,2.04,2,3
1881,PAONTA SAHIB INDUSTRIAL AREA,HIMACHAL PRADESH,18,8.1,848,0.1,2.175,2,3
1882,MEHATPUR INDUSTRIAL AREA,HIMACHAL PRADESH,16,7.95,983,0.1,0.015,2,3
1883,UNA INDUSTRIAL AREA,HIMACHAL PRADESH,19,7.9,941,0.2,0.02,2,3
2628,HAND PUMP AT SHAMSHI,HIMACHAL PRADESH,19.5,7.1,629.5,0,0.335,2,2
2630,HAND PUMP AT HAMIRPUR TOWN,HIMACHAL PRADESH,19,7.7,1310.5,0.1,0.07,2,2
2631,HAND PUMP AT NADAUN TOWN,HIMACHAL PRADESH,18.5,8,946.5,1.1,0.02,2,2
2632,HAND PUMP AT BILASPUR TOWN,HIMACHAL PRADESH,21,7.6,806,0,1.815,2,2
2633,HAND PUMP AT RECONGPEO,HIMACHAL PRADESH,21,7.3,364,0.1,0.32,2,2
2634,HAND PUMP AT SHIMLA,HIMACHAL PRADESH,13,7.7,304,0.25,0.505,2,2
2635,HAND PUMP AT RAMPUR,HIMACHAL PRADESH,13,7.3,368,0.1,0.52,2,2
2636,HAND PUMP AT KANGRA TEMPLE/ TOWN,HIMACHAL PRADESH,14,7.25,933.5,0.25,0.08,2,2
2637,HAND PUMP AT JWALAJI TEMPLE,HIMACHAL PRADESH,13,7.65,1429.5,0.1,0.045,2,2
2638,HAND PUMP AT CHINTPURNI TEMPLE/ TOWN,HIMACHAL PRADESH,10,7.75,988.5,0.15,0.045,2,2
2639,"HAND PUMP AT CHAMUNDA DEVI TEMPLE/
TOWN",HIMACHAL PRADESH,17,8.1,166.5,0.1,0.035,2,2
2640,HAND PUMP AT SANSARPUR TERRACE IA,HIMACHAL PRADESH,13,8.2,492.5,0.1,0.045,2,2
2641,HAND PUMP AT CHAMBA TOWN,HIMACHAL PRADESH,14.3,7.65,577.5,0.1,0.06,15,280
2642,HAND PUMP AT DALHOUSIE TOWN,HIMACHAL PRADESH,14.5,8.05,641.5,0.1,0.02,2,2
2645,HAND PUMP AT NAHAN,HIMACHAL PRADESH,18,7.75,1169,0.1,4.875,2,3
2646,HAND PUMP AT KALA AMB,HIMACHAL PRADESH,19,7.75,1460.5,0.3,4.38,3,4
2647,HAND PUMP AT TAHLIWAL IA,HIMACHAL PRADESH,19,8.05,915,0.1,0.03,3,4
2648,HAND PUMP AT KEYLONG,HIMACHAL PRADESH,19,7.7,449,0.1,0,2,2
2759,DUGWELL AT GAGHWAL(KATHUA DISTT),JAMMU & KASHMIR,21,7.1,450,0.1,0.305,2,2
2760,MALADHAR TALAB(POND)HATLI (KATHUA),JAMMU & KASHMIR,24,8.1,323,7.7,0.365,2,2
2761,"TUBE WELL KATHUA SICOP INDUSTRIAL AREA
KATHUA",JAMMU & KASHMIR,20,7.35,170,7.7,0.415,2,2
2762,"R.S. PURA TEHSIL, JAMMU",JAMMU & KASHMIR,21,8.6,1530,23.5,0.315,2,2
3288,GROUND WATER AT IQBAL PARK,JAMMU & KASHMIR,16,7.1,569,3,0,2,2
3290,GROUND WATER AT ZANAKOT (I),JAMMU & KASHMIR,15,7.2,668,3.5,0,2,2
3291,GROUND WATER AT ZANAKOT (II),JAMMU & KASHMIR,15,7.2,679,4.6,0,2,2
3292,GROUND WATER AT SADAKADAL,JAMMU & KASHMIR,18,7.3,917,5,0,2,2
3564,"BOREWELL WATER NEAR MANGALIJYOTHI
SCHOOL MSW SITE VAMMANJOOR",KARNATAKA,28,7.2,215,1.5,1.24,6.5,31
19,"WELL AT ELOOR, KERALA",KERALA,27.4,5.75,117.5,1.2,1.01,225,3150
22,"WELL AT CHUNGAPALLY, KERALA",KERALA,28,7.25,135.5,0.8,1.25,155,195
35,"WELL AT PUNALUR, KERALA",KERALA,25.75,6.55,235.5,1.6,0.505,25,80
1581,"PAPPANAMKODE, THIRUVANANTHAPURAM,
KERALA",KERALA,31.5,6.15,540,0.9,0,72.5,122.5
1582,"NEDUMANGAD, THIRUVANANTHAPURAM,
KERALA",KERALA,31.5,6.65,350,1.3,0,56,100.5
1583,"KUNDARA, KOLLAM DISTT. , KERALA",KERALA,25.25,6.8,179,0.8,0.39,10,35
1584,"CHERTHALA, ALLEPPY, KERALA",KERALA,29,7.55,338,2.1,0.115,100,201
1585,"VYTTILA, ERNAKULAM DISTT. , KERALA",KERALA,29.05,7.25,437.5,2.35,3.125,850,3850
1586,"EDAYAR ERNAKULAM DISTT., KERALA",KERALA,27.45,5.7,165,2.15,0.675,16,150.5
1587,"KALAMASSERY ERNAKULAM DISTT. , KERALA",KERALA,27.5,5.9,310.5,2.2,3.515,185,309.5
1588,"PUNKUNNAM TRISSUR DISTT. , KERALA",KERALA,30,7.7,329.5,0.5,2.6,120,270
1589,"MALAPURAM , KERALA",KERALA,31,7.65,297.5,1.5,2.76,30,62
1590,"MAVOOR, KOZHIKKODE DISTT. , KERALA",KERALA,28,7.25,104.5,0.5,2.7,76,124
1591,"KANNUR (MUNICIPALITY) KANNUR DISTTM ,
KERALA",KERALA,27,4.65,99,1,2.95,246,1660
1592,"PAYYANNUR, KANNUR DISTT. , KERALA",KERALA,28.5,6.15,306,0.85,3.865,175,276
2308,FATHIMAPURAM (CHANGANASSERY),KERALA,27.5,6.2,177.5,0.2,3.145,300,1050
2309,KAROOR (PALA),KERALA,27.25,5.9,70,0.7,1.93,400,1050
2310,VAIKOM,KERALA,28.5,7.2,203,1.95,2.605,0,2
2311,VADAVATHOOR (KOTTAYAM),KERALA,27.5,5.85,163.5,1.75,2.325,300,900
2313,"SARVODAPURAM, ALAPPUZHA",KERALA,29,7.45,600,1.5,0.12,150,271
2314,KUREEPUZHA (KOLLAM),KERALA,26,6.95,213.5,2,0.505,90,265
2315,K.M.M.L. (KOLLAM),KERALA,25.75,8.05,490,2.25,0.56,95,290
2316,CHELLORA TRENCHING GROUND (KANNUR),KERALA,27.5,4.7,109.5,1.25,0.745,246,335
2317,"PUNNALPETTIPPALAM (TELLICHERRY
MUNICIPALITY",KERALA,27.5,5.85,255.5,0.75,6.665,81,475
2320,MANJERI,KERALA,30.75,6.85,188.5,3.6,0.975,22,43
2321,LALOOR (THRISSUR),KERALA,29.5,6.85,176.5,1.3,2.85,190,460
2322,OLLUR (THRISSUR),KERALA,30,6.05,258.5,1.55,4.4,65,365
2323,"BRAHMAPURAM M.S.W. DUMPARK
(ERNAKULAM)",KERALA,26.55,6.15,287.5,2.35,1.31,370,1750
2324,HAZARDOUS WASTE DUMP (AMBALAMUGHAL),KERALA,30.4,6.35,175,1.35,2.855,20,401
2327,KARUKAMANI,KERALA,29,7.8,787.5,1.6,0.35,284,415
3463,"WELL AT VELLIPARAMBA, KOZHEKODE",KERALA,27,7.1,123.5,0.75,1.415,380,719
3472,"WELL OF TEMPLE PARASSINIKADAVU, KANNUR",KERALA,27,7.1,771.5,1.6,2.425,141,385
3474,"WELL AT PAYANOOR, KANNUR",KERALA,27.5,6.95,217.5,0.4,1.265,211,495
3475,"WELL AT KARIMBAM, KANNUR",KERALA,26.5,5.25,103,1.1,3.565,37,60
1402,"WELL NEAR PWD ADJACENT TO
CHAKIKILUM IN KAVARATTI",LAKSHADWEEP,30.45,18.75,7.3,1085.5,3.565,578,60
1593,WELL NEAR J.B SCHOOL,LAKSHADWEEP,30.4,18.65,7.3,1262.5,3.565,666.5,60
1594,WELL NEAR OTTAVATHIL PALLI,LAKSHADWEEP,30.35,18.7,7.1,2923,3.565,1496.5,60
1595,WELL NEAR CHEKKILLAM HOUSE,LAKSHADWEEP,30.7,18.85,7.4,968.5,3.565,519.5,60
1596,WELL C/O KADAT PALLI,LAKSHADWEEP,30.1,18.55,7.1,2636.5,3.565,1353.5,60
1597,WELL NEAR BADER PALLI,LAKSHADWEEP,30.45,18.8,7.4,684,3.565,377,60
1598,WELL C/O PUTHIYA PALLI,LAKSHADWEEP,30.5,18.85,7.5,670,3.565,370,60
1599,WELL C/O PURATHA PALLI,LAKSHADWEEP,30.45,18.8,7.35,886,3.565,478,60
1600,WELL C/O ANDAM PALLI,LAKSHADWEEP,30.75,18.95,7.3,940.5,3.565,505.5,60
1601,WELL C/O CIRCUIT HOUSE,LAKSHADWEEP,29.95,18.55,7.15,2475.5,3.565,1273,60
1602,"WELL C/O GOVT. PRESS,",LAKSHADWEEP,29.8,18.45,7.2,1676.5,3.565,873.5,60
1603,"WELL C/O OLD POLICE BARRACKS,",LAKSHADWEEP,30.4,18.65,7.15,4560,3.565,2315,60
1604,WELL C/O MPSAF QUARTER,LAKSHADWEEP,30.95,18.9,6.95,6418.5,3.565,3244.5,60
1605,WELL NEAR HALIPAD,LAKSHADWEEP,30.5,18.8,7.35,1892,3.565,981,60
1606,"PUBLIC WELL OPPOSITE
S.B.SCHOOL, LAKSHDWEEP",LAKSHADWEEP,30.9,19.05,7.5,767.5,3.565,419,60
52,"WELL, SHRI RAO PRAJAPATI WELL , M. P.",MADHYA PRADESH,26.75,8.05,273,1.1,0.45,1.5,35
1616,"OPEN WELL/TUBE WELL INDUSTRIAL AREA,
GOVINDPURA, BHOPAL, M.P",MADHYA PRADESH,6,7.9,278,1.3,0,2,35
1617,"OPEN WELL/TUBE WELL INDUSTRIAL AREA
MANDIDEEP, DISTT. RAISEN, M.P",MADHYA PRADESH,28,7.1,363,0.9,0,2,130
1618,"GROUND WATER SAMPLING AT TWO POINTS IN INDUSTRIAL AREA MALANPUR,
M.P",MADHYA PRADESH,25,7.4,742.5,1.3,0.69,2,33.5
1619,"GROUND WATER SAMPLING AT TWO POINTS IN INDUSTRIAL AREA MALANPUR,
M.P",MADHYA PRADESH,25,7.6,777.5,1.25,0.7,2,28
1897,"TUBE WELL AT JAINABAD, NEAR TAPTI  RIVER BRIDGE, PUMPING STN. BURHANPUR,
M.P.",MADHYA PRADESH,26,7.35,842,4.15,1.34,1,5.5
2143,"KATHODA, JABALPUR",MADHYA PRADESH,18.5,8,418,1.2,0.5,2,2
2144,"MADAI GRAM, JABALPUR",MADHYA PRADESH,18,8.05,425.5,1.1,0.35,2,2
2145,"MEHATWAS, NAGDA",MADHYA PRADESH,18,7.9,1992.5,1.7,5.725,2,2
2146,"BHAGATPURI VILLAGE, NAGDA",MADHYA PRADESH,27,8,2120.5,2.3,5.92,2,2
2148,"DOSIGAON, RATLAM",MADHYA PRADESH,27,7.35,2853,2.5,7.95,7,90
2149,"CULVERT ON A.B. ROAD, MAKSI",MADHYA PRADESH,27,7.8,1514,2,2.26,7,90
2150,"TRENCHING GROUND, NEAR GARDEN, DEV
GURADIYA ROAD, INDORE",MADHYA PRADESH,26,7.5,2858,1.15,4.065,1,5
2151,"TRENCHING GROUND IN THE PREMISES OF
M/S RISHABH MASALA UDYOG, INDORE",MADHYA PRADESH,26,7.3,3679.5,2.15,4.74,1,9
2152,"TRENCHING GROUND IN THE PREMISES OF
M/S LAKHANI FOOT WEAR, INDORE",MADHYA PRADESH,26,7.6,2183,1.2,3.93,1,5.5
2153,"IBRAHIMGANJ NEAR BUS STAND, BHOPAL",MADHYA PRADESH,26,7.8,338,1.2,0,2,90
2154,"NEAR PRIMARY SCHOOL, PILUKHEDI,
RAJGARH.",MADHYA PRADESH,24,8.3,1706,2.4,0,2,90
3333,"HAND PUMP WATER AT BANSKHEDI,
BHOPAL",MADHYA PRADESH,26,7.9,282,1.4,0,2,90
3334,TUBE WELL NEAR BUS STAND AT BETUL,MADHYA PRADESH,25.5,7.65,325,1.3,9.6,2,110
3335,"TUBE WELL/ HAND PUMP AT INDUSTRIAL
AREA RECHHAI, JABALPUR",MADHYA PRADESH,18,7.5,446,1.2,0.4,2,2
3336,"TUBE WELL/ HAND PUMP AT INDUSTRIAL
AREA, CHHINDWAR",MADHYA PRADESH,30,8.2,446,1.2,0.8,3,11
3336,"TUBE WELL/ HAND PUMP AT INDUSTRIAL
AREA, CHHINDWARA",MADHYA PRADESH,28,7.8,749.5,2.2,2.3,8.5,27
3337,"TUBE WELL/ HAND PUMP AT INDL AREA
SEONI NEAR BARAPATTHAR",MADHYA PRADESH,19,8.1,402,0.8,0.365,2,2
